city,locality,bhk,area,bathrooms,floor,total_floors,property_age,parking,lift,balcony,security,gym,swimming_pool,garden,power_backup,furnishing,price
Delhi,Vasant Kunj,2,1047,1,3,15,8,True,True,True,True,True,False,False,True,Semi-Furnished,15796451.352234276
Bangalore,Indiranagar,2,1087,2,21,25,16,True,True,False,True,True,False,False,True,Semi-Furnished,13927110.20492159
Hyderabad,Kukatpally,2,1035,2,7,10,19,True,True,False,False,True,False,False,True,Semi-Furnished,5888243.590455129
Pune,Hinjewadi,2,899,1,1,10,8,True,True,True,True,True,True,False,True,Fully Furnished,7840153.642342606
Pune,Hinjewadi,2,993,2,2,10,19,False,True,True,True,False,False,False,False,Unfurnished,5343276.124328764
Mumbai,Powai,4,1317,3,9,15,7,True,True,True,True,False,False,False,True,Unfurnished,27716807.21378465
Delhi,Saket,4,2832,4,3,4,17,True,True,True,False,True,False,True,True,Semi-Furnished,36609142.71747389
Bangalore,Koramangala,1,595,1,6,10,19,False,True,True,True,True,True,False,True,Semi-Furnished,6398719.954914941
Delhi,Vasant Kunj,2,983,1,8,15,14,True,True,True,True,True,False,False,False,Unfurnished,13747520.686224623
Delhi,Saket,4,2388,4,3,4,0,False,True,True,True,True,False,False,True,Semi-Furnished,33896447.3415487
Delhi,Saket,1,578,1,8,10,14,True,True,True,True,True,True,False,True,Unfurnished,8188231.050013014
Bangalore,Whitefield,1,496,1,22,40,11,True,True,True,True,True,False,True,True,Semi-Furnished,4819102.050355596
Mumbai,Borivali,2,920,1,4,25,0,False,True,False,True,False,False,True,True,Semi-Furnished,14941459.953589853
Delhi,Dwarka,4,2306,3,8,10,10,True,True,True,True,True,False,False,True,Fully Furnished,29269832.710045032
Pune,Kothrud,2,1004,1,1,10,11,True,True,True,True,True,True,True,True,Fully Furnished,9131546.025332581
Delhi,Vasant Kunj,1,416,1,7,10,13,True,True,True,False,True,True,True,True,Unfurnished,6901107.781340809
Mumbai,Powai,3,1352,2,10,10,12,True,True,False,True,False,True,True,True,Semi-Furnished,30106922.888809156
Mumbai,Powai,3,1237,2,4,15,5,True,True,True,True,False,False,False,True,Unfurnished,26777730.840509064
Hyderabad,Madhapur,5,4492,4,1,4,6,True,False,True,True,True,True,False,True,Semi-Furnished,39625495.49067683
Pune,Kothrud,3,1395,3,8,15,2,True,True,True,True,False,True,True,True,Unfurnished,12764252.781513618
Mumbai,Powai,2,1124,2,9,10,8,True,True,True,True,True,False,True,False,Fully Furnished,25732811.61224166
Delhi,Dwarka,5,4951,5,14,25,11,True,True,True,True,True,False,False,True,Semi-Furnished,52650241.64384601
Pune,Hinjewadi,2,859,2,2,4,17,False,False,True,True,True,True,False,False,Semi-Furnished,5663448.942147417
Mumbai,Bandra,2,939,2,5,40,3,False,True,True,True,True,False,False,False,Unfurnished,27065493.92139978
Hyderabad,Gachibowli,3,1220,3,1,4,16,True,True,False,False,False,True,False,False,Semi-Furnished,9419650.753498536
Pune,Hinjewadi,3,1569,3,9,10,15,False,True,True,True,False,True,True,True,Semi-Furnished,9685431.020555563
Delhi,Rohini,2,631,2,1,4,7,True,False,True,False,True,True,False,False,Fully Furnished,6931122.646717572
Delhi,Saket,2,920,1,7,15,2,False,True,True,True,True,True,False,True,Unfurnished,13350785.957132809
Pune,Hinjewadi,2,989,1,9,40,12,True,True,False,True,False,True,False,True,Semi-Furnished,7328852.525632061
Hyderabad,Kukatpally,1,441,1,8,10,16,True,True,False,True,True,True,False,True,Semi-Furnished,3088065.3333383296
Hyderabad,Banjara Hills,2,1481,1,10,15,4,True,True,True,True,False,True,True,True,Unfurnished,16337804.744341055
Bangalore,Whitefield,3,1812,3,15,15,27,False,True,False,True,True,True,True,True,Semi-Furnished,13962965.578576926
Hyderabad,Banjara Hills,3,1601,4,1,4,16,True,True,True,True,True,True,True,True,Semi-Furnished,17839413.898094684
Bangalore,Indiranagar,2,997,1,2,25,15,True,True,True,True,True,False,True,True,Fully Furnished,14272836.185593126
Pune,Viman Nagar,1,504,1,2,4,21,False,True,True,True,False,False,True,False,Semi-Furnished,3712818.0874108626
Delhi,Vasant Kunj,3,1117,3,3,15,7,True,True,False,True,False,True,True,True,Semi-Furnished,17275288.436014317
Mumbai,Powai,2,998,1,5,10,11,True,True,True,True,True,False,True,True,Semi-Furnished,20582060.623646464
Mumbai,Bandra,5,3443,5,3,10,7,True,True,True,True,True,True,True,True,Semi-Furnished,97263553.63536173
Delhi,Dwarka,2,1007,2,6,25,30,False,True,True,True,True,True,True,True,Semi-Furnished,9385357.193142526
Delhi,Vasant Kunj,1,453,1,2,4,4,False,False,False,True,True,False,False,True,Fully Furnished,8374818.641470569
Mumbai,Andheri,2,1067,2,1,10,13,True,True,True,True,True,True,False,True,Unfurnished,20741383.012919255
Pune,Viman Nagar,2,961,2,11,25,5,True,True,True,True,True,False,False,False,Semi-Furnished,9482806.05528754
Mumbai,Borivali,3,1209,3,7,15,0,True,True,True,True,True,False,True,True,Unfurnished,18452242.66309449
Delhi,Vasant Kunj,2,1029,1,9,10,4,True,True,True,True,False,False,True,True,Semi-Furnished,18503642.517851617
Hyderabad,Kukatpally,5,3735,4,7,15,0,True,True,True,False,True,True,True,True,Fully Furnished,28194533.19882656
Pune,Hinjewadi,2,780,1,8,10,10,True,True,True,True,False,True,False,True,Fully Furnished,6511739.667044583
Delhi,Dwarka,3,1287,3,18,40,0,True,True,False,True,True,False,True,True,Semi-Furnished,16074760.811010156
Mumbai,Borivali,3,1803,3,14,15,4,False,True,True,True,False,True,True,True,Semi-Furnished,27911871.517687526
Mumbai,Bandra,4,1814,4,14,15,2,True,True,True,True,True,True,True,True,Unfurnished,57881643.97702365
Bangalore,Whitefield,2,843,2,11,25,11,True,True,True,True,True,False,False,False,Unfurnished,6879259.536477607
Delhi,Rohini,2,937,1,11,15,18,False,True,True,True,True,False,True,True,Semi-Furnished,7969644.784538197
Hyderabad,Gachibowli,2,831,2,7,40,0,True,True,True,True,False,False,True,True,Semi-Furnished,7667696.535778469
Bangalore,Whitefield,2,718,1,1,25,17,False,True,True,True,False,True,True,True,Semi-Furnished,5340394.744899137
Bangalore,Whitefield,3,2074,2,20,40,26,True,False,True,True,True,False,False,True,Unfurnished,16233683.238485401
Mumbai,Borivali,2,878,1,13,15,0,True,False,True,False,False,False,True,False,Unfurnished,13865590.445105959
Delhi,Saket,3,2450,3,4,4,22,True,False,True,True,False,False,True,True,Fully Furnished,33441565.18411479
Pune,Baner,2,1094,1,26,40,5,True,True,True,True,True,False,True,True,Semi-Furnished,9167450.516514363
Delhi,Vasant Kunj,4,2478,3,7,15,6,True,True,True,True,False,True,False,False,Fully Furnished,41376164.77235067
Hyderabad,Banjara Hills,1,500,1,8,10,5,False,True,True,True,True,False,True,True,Semi-Furnished,5937156.992067225
Delhi,Dwarka,3,1843,2,6,15,6,True,True,True,True,True,False,False,True,Unfurnished,19400528.234407224
Hyderabad,Madhapur,2,819,2,9,10,13,False,True,True,True,False,False,True,False,Semi-Furnished,6000799.135928781
Bangalore,HSR Layout,2,1042,2,4,10,8,False,True,True,True,True,False,False,True,Semi-Furnished,10583296.885152819
Bangalore,Koramangala,2,880,1,9,10,0,True,True,True,True,False,False,True,True,Unfurnished,12507274.308062265
Bangalore,Indiranagar,1,585,1,14,25,19,False,True,True,True,True,False,True,True,Fully Furnished,6980664.003333175
Delhi,Rohini,2,787,2,5,10,10,True,True,True,True,False,False,True,True,Fully Furnished,7644412.687839185
Mumbai,Borivali,3,1432,3,2,4,13,False,False,True,True,False,False,True,False,Semi-Furnished,19127060.14603444
Bangalore,Indiranagar,3,1155,1,13,25,19,False,True,True,True,False,False,False,True,Unfurnished,12587513.796793984
Pune,Baner,2,832,2,11,15,15,True,True,True,True,False,False,True,True,Semi-Furnished,5873914.748265132
Pune,Viman Nagar,3,1476,2,14,15,1,True,True,True,True,False,False,False,True,Semi-Furnished,14341119.237435158
Pune,Baner,2,653,1,4,10,3,True,True,True,True,True,False,True,True,Semi-Furnished,5520316.468338022
Hyderabad,Kukatpally,2,1506,1,8,15,24,True,True,True,True,True,False,True,True,Semi-Furnished,9291469.825291341
Hyderabad,Kukatpally,2,1232,2,6,15,14,True,True,False,True,True,False,True,True,Semi-Furnished,7339999.490489686
Mumbai,Powai,2,1030,2,24,25,16,False,True,True,True,False,False,True,True,Unfurnished,20889919.297285147
Bangalore,Indiranagar,4,2096,4,1,4,21,True,False,True,True,False,True,False,True,Semi-Furnished,23122513.15765756
Pune,Hinjewadi,1,634,1,5,25,4,True,True,True,True,True,False,True,True,Fully Furnished,4804759.664655069
Pune,Baner,5,4928,4,25,25,12,True,True,True,True,True,True,True,False,Semi-Furnished,39962223.91810081
Mumbai,Andheri,2,1176,2,2,10,10,True,True,True,True,True,False,True,True,Fully Furnished,23222824.969717678
Hyderabad,Kukatpally,4,3062,4,14,15,19,True,True,True,True,True,False,True,True,Fully Furnished,20536898.146509673
Hyderabad,Kukatpally,2,603,1,6,25,0,True,True,True,True,True,True,False,False,Semi-Furnished,4495629.451805455
Mumbai,Bandra,1,467,1,10,10,0,True,True,True,True,False,False,False,True,Fully Furnished,15582682.328689823
Mumbai,Powai,4,2564,4,13,15,9,True,True,True,True,False,False,True,True,Fully Furnished,59325527.6189321
Mumbai,Bandra,2,1026,1,8,15,0,True,True,True,True,True,False,False,True,Unfurnished,31902688.115532346
Mumbai,Powai,3,2099,2,7,15,0,True,True,False,True,True,False,True,True,Semi-Furnished,49890139.95859179
Mumbai,Powai,4,2024,4,2,15,20,True,True,True,True,False,True,False,False,Semi-Furnished,42608177.95211118
Hyderabad,Kukatpally,3,1583,3,22,25,16,True,True,True,True,True,True,False,True,Semi-Furnished,11224683.443382494
Mumbai,Powai,1,385,1,13,25,8,True,False,True,True,False,False,True,True,Fully Furnished,9185558.962657567
Pune,Hinjewadi,2,712,2,8,15,15,True,True,True,True,False,False,False,False,Unfurnished,4707211.357727513
Bangalore,HSR Layout,2,815,2,12,25,21,True,True,True,True,True,True,False,False,Unfurnished,7839087.885803959
Hyderabad,Gachibowli,3,1766,2,2,10,6,True,True,True,True,True,True,False,True,Fully Furnished,15883360.348308465
Delhi,Dwarka,2,996,1,1,25,2,True,True,True,True,False,False,True,True,Unfurnished,11760689.911371538
Mumbai,Andheri,3,1137,3,3,4,7,True,True,True,True,True,False,True,True,Fully Furnished,22183130.443864007
Pune,Kothrud,1,307,1,3,4,7,False,True,True,True,True,True,True,True,Semi-Furnished,2487705.245246048
Bangalore,HSR Layout,2,913,2,8,10,0,True,True,True,True,True,False,False,True,Fully Furnished,10702527.095155528
Mumbai,Borivali,3,1603,2,3,10,12,True,True,True,True,False,False,True,True,Semi-Furnished,21579473.109445233
Delhi,Rohini,2,957,2,7,10,0,True,True,True,True,False,False,False,True,Unfurnished,9007427.383037928
Mumbai,Bandra,2,895,3,10,25,15,True,True,True,True,True,True,True,True,Semi-Furnished,25760100.483714603
Delhi,Rohini,4,2730,4,25,40,7,True,True,True,True,False,False,False,True,Unfurnished,25011160.18206951
Pune,Viman Nagar,3,2066,3,8,15,11,True,True,True,False,True,True,True,True,Semi-Furnished,18764846.751112845
Bangalore,Indiranagar,4,3461,4,4,4,27,True,False,True,True,True,False,False,True,Unfurnished,33550608.018147644
Mumbai,Powai,2,1060,1,10,25,7,True,False,True,True,True,False,False,True,Semi-Furnished,23137037.61442156
Pune,Hinjewadi,2,1254,1,13,15,0,True,True,True,True,False,False,False,True,Fully Furnished,9741314.67062889
Hyderabad,Madhapur,1,521,1,15,15,24,False,True,True,False,True,True,True,True,Semi-Furnished,4309288.448829425
Bangalore,Indiranagar,2,1126,2,2,4,12,True,False,False,True,True,True,False,False,Fully Furnished,15624112.030691499
Hyderabad,Banjara Hills,1,370,1,9,25,11,False,True,True,True,True,True,False,False,Semi-Furnished,4113004.965523779
Pune,Hinjewadi,2,1079,2,1,25,8,True,True,False,True,False,False,False,False,Semi-Furnished,6978612.887103469
Pune,Hinjewadi,3,2055,2,20,25,12,True,True,True,True,False,False,False,True,Semi-Furnished,15757676.299772235
Bangalore,Indiranagar,2,1160,2,3,10,18,True,True,True,False,False,True,False,True,Semi-Furnished,14355244.674146723
Mumbai,Andheri,1,486,1,1,4,4,False,False,True,True,False,True,False,True,Unfurnished,9370896.738681413
Pune,Hinjewadi,2,1004,1,1,4,21,True,False,True,True,False,True,True,True,Semi-Furnished,6420225.514568538
Mumbai,Borivali,2,1370,2,3,10,17,True,True,False,True,True,True,False,False,Fully Furnished,22476394.87808836
Mumbai,Powai,4,2462,5,20,25,4,True,True,True,True,False,False,False,True,Unfurnished,53763030.06191246
Pune,Kothrud,2,1120,2,5,15,12,True,True,False,True,True,True,True,True,Semi-Furnished,10376824.310678164
Pune,Viman Nagar,2,1021,2,4,10,8,True,True,True,True,False,True,False,True,Unfurnished,10237584.470759826
Mumbai,Andheri,2,937,2,8,15,10,False,False,True,True,True,True,True,True,Semi-Furnished,16236521.44407307
Pune,Kothrud,1,325,1,5,15,28,False,True,True,True,True,False,True,True,Fully Furnished,2397834.4744848185
Pune,Hinjewadi,4,2637,3,12,15,0,True,False,False,True,False,False,True,False,Unfurnished,19650119.276241377
Bangalore,HSR Layout,1,535,1,9,10,10,False,True,True,True,True,True,True,True,Semi-Furnished,5533777.583717522
Pune,Baner,4,2664,4,4,4,10,False,False,False,False,True,False,True,True,Unfurnished,19649394.074478038
Bangalore,Indiranagar,1,359,1,3,15,1,False,True,True,True,True,False,True,True,Semi-Furnished,5094089.323750445
Mumbai,Borivali,2,1149,1,4,4,4,True,False,False,True,False,False,True,True,Unfurnished,19257181.855978392
Hyderabad,Gachibowli,3,1155,2,3,10,16,False,True,True,True,True,True,True,True,Semi-Furnished,9408638.922776818
Delhi,Saket,2,1251,2,8,10,16,False,False,True,True,False,False,False,True,Unfurnished,14680679.651632855
Pune,Kothrud,3,1805,2,2,4,4,True,False,True,True,True,False,True,True,Semi-Furnished,15905767.295352902
Mumbai,Bandra,3,1425,3,2,4,18,True,False,True,True,True,True,False,True,Semi-Furnished,39315703.93082987
Bangalore,Indiranagar,1,632,1,2,4,6,False,True,True,True,False,True,False,True,Fully Furnished,8936350.786621684
Hyderabad,Banjara Hills,1,558,1,2,15,10,True,True,True,False,True,False,True,True,Fully Furnished,7045595.501186515
Mumbai,Bandra,1,591,1,2,4,0,True,True,True,True,False,True,False,True,Semi-Furnished,19628462.60067764
Mumbai,Powai,2,705,1,5,10,3,False,True,True,True,False,False,False,True,Unfurnished,15115803.730018882
Bangalore,Whitefield,2,1130,1,3,10,10,True,True,False,False,True,False,False,True,Fully Furnished,11069834.413002517
Bangalore,Whitefield,2,1117,1,25,40,23,False,True,True,True,True,True,True,True,Semi-Furnished,8498312.11534842
Bangalore,Koramangala,1,585,1,3,10,15,False,True,False,True,True,True,False,True,Unfurnished,6691776.749938116
Delhi,Vasant Kunj,3,1446,3,3,4,0,True,True,True,True,True,True,True,True,Semi-Furnished,24582549.37142051
Pune,Viman Nagar,2,1138,1,10,15,9,True,True,False,True,False,True,False,True,Fully Furnished,12835247.51465061
Pune,Baner,2,1039,1,22,25,7,True,True,True,True,False,True,True,True,Fully Furnished,8710046.6066073
Bangalore,HSR Layout,2,877,1,1,40,9,True,True,True,True,False,False,True,True,Unfurnished,8659248.507768964
Mumbai,Powai,2,1013,1,1,4,18,True,True,True,True,False,True,True,True,Semi-Furnished,21022973.018507946
Pune,Viman Nagar,2,731,1,1,4,2,True,True,False,True,False,True,True,True,Semi-Furnished,7513913.50371893
Mumbai,Borivali,2,728,1,8,25,25,False,True,True,True,False,True,False,False,Semi-Furnished,9241036.287062988
Bangalore,Indiranagar,2,658,2,4,4,4,False,False,True,False,True,True,True,True,Unfurnished,8867940.93460372
Pune,Hinjewadi,2,1027,1,40,40,0,False,True,True,True,True,True,True,True,Semi-Furnished,8299643.649127192
Delhi,Dwarka,3,1457,3,2,10,15,False,True,True,True,False,False,True,True,Semi-Furnished,13896932.888762178
Hyderabad,Gachibowli,2,1048,1,8,10,15,True,True,False,True,False,True,True,True,Fully Furnished,9482841.43238346
Mumbai,Borivali,2,912,2,9,10,9,True,True,True,True,True,False,True,True,Semi-Furnished,13572697.092258107
Pune,Baner,2,985,1,7,40,26,True,True,True,True,True,False,False,True,Unfurnished,6624490.713515253
Bangalore,Whitefield,2,1024,1,21,40,15,False,True,True,True,False,False,True,True,Semi-Furnished,9044613.955129577
Hyderabad,Banjara Hills,3,1701,2,3,15,9,True,True,True,True,True,False,True,True,Unfurnished,17085883.010414664
Mumbai,Borivali,2,359,2,2,4,17,True,False,True,True,True,False,False,True,Unfurnished,5162064.715632702
Hyderabad,Banjara Hills,3,1049,2,3,4,17,False,False,True,False,True,False,True,False,Semi-Furnished,10631253.748181725
Hyderabad,Gachibowli,2,1136,2,10,25,5,True,True,True,True,False,False,True,True,Semi-Furnished,10413880.729816765
Pune,Hinjewadi,2,1088,1,5,10,7,True,True,True,True,True,True,False,True,Semi-Furnished,8149869.994349942
Pune,Viman Nagar,1,496,1,4,15,8,False,True,True,True,True,True,False,True,Semi-Furnished,4878715.910924097
Hyderabad,Banjara Hills,2,1072,2,4,10,16,True,True,True,False,True,True,True,True,Semi-Furnished,11606641.779928539
Mumbai,Powai,1,643,1,7,15,3,True,True,True,True,True,False,True,True,Unfurnished,13949631.734576544
Hyderabad,Madhapur,2,893,1,1,15,7,True,True,True,True,False,False,False,True,Fully Furnished,8140348.287292084
Bangalore,Whitefield,3,1906,3,2,4,1,True,True,True,True,True,True,True,False,Semi-Furnished,17843875.639621392
Delhi,Vasant Kunj,3,1687,3,7,15,28,True,True,True,False,False,False,False,True,Semi-Furnished,22123861.111318327
Pune,Kothrud,2,956,1,8,10,13,True,True,True,True,False,False,False,False,Semi-Furnished,8269627.265393795
Pune,Kothrud,2,985,1,9,25,6,True,False,False,False,False,False,True,True,Fully Furnished,9133091.044431373
Hyderabad,Madhapur,1,577,2,3,4,17,True,False,True,True,False,False,False,False,Semi-Furnished,4159281.399001463
Bangalore,Indiranagar,1,686,1,8,10,6,False,True,True,True,False,True,True,True,Semi-Furnished,9612414.530320058
Delhi,Rohini,2,737,1,21,25,9,True,True,True,False,True,False,True,True,Semi-Furnished,7698491.10539833
Hyderabad,Kukatpally,1,432,1,15,25,6,False,True,True,True,False,False,True,True,Semi-Furnished,3028031.171009063
Mumbai,Andheri,1,533,1,3,10,13,False,True,True,True,True,False,False,True,Semi-Furnished,8576529.875161577
Mumbai,Borivali,4,2023,4,9,15,0,False,True,True,True,True,False,True,False,Fully Furnished,32330309.74484759
Bangalore,HSR Layout,2,908,1,13,15,19,True,True,False,True,True,False,True,True,Semi-Furnished,8460570.729406748
Bangalore,HSR Layout,2,976,1,2,10,0,True,True,True,True,True,True,True,True,Unfurnished,11143223.421712004
Hyderabad,Banjara Hills,1,362,1,23,40,10,False,True,True,True,False,True,False,True,Fully Furnished,4075866.6560410815
Hyderabad,Banjara Hills,4,3279,4,9,10,25,False,True,True,True,True,False,False,False,Semi-Furnished,28912521.641737517
Bangalore,HSR Layout,3,1210,2,4,40,23,True,True,True,True,True,False,False,True,Fully Furnished,12764440.794729222
Mumbai,Andheri,3,1783,3,10,10,18,False,True,False,True,True,False,False,True,Unfurnished,28796892.328569412
Mumbai,Powai,3,1419,2,4,4,2,True,False,True,True,True,False,False,True,Semi-Furnished,32295934.831702624
Mumbai,Andheri,2,993,2,4,10,9,True,True,True,True,False,False,True,False,Unfurnished,18812165.872407198
Bangalore,Koramangala,3,1403,3,4,10,11,True,True,True,True,True,True,False,True,Semi-Furnished,16901680.93933725
Mumbai,Borivali,2,1143,1,1,10,7,True,True,True,True,True,False,False,False,Unfurnished,17209884.24989582
Hyderabad,Gachibowli,1,487,1,21,40,0,False,True,True,False,True,True,False,False,Unfurnished,4237646.607336642
Mumbai,Andheri,2,1149,1,24,25,8,False,True,True,True,True,False,True,True,Fully Furnished,25164985.76958535
Bangalore,Indiranagar,2,1494,1,7,25,5,False,True,False,False,False,False,False,True,Fully Furnished,18974838.432571698
Delhi,Rohini,3,1661,2,7,10,11,True,True,True,True,True,True,True,True,Unfurnished,15011449.75064706
Delhi,Rohini,1,390,1,1,10,7,False,True,True,True,True,False,False,True,Unfurnished,3679316.03553663
Hyderabad,Kukatpally,2,1340,1,7,10,4,True,True,True,True,True,False,False,True,Unfurnished,9945228.826393692
Hyderabad,Madhapur,3,1336,2,9,10,14,True,True,True,True,True,True,True,True,Fully Furnished,12308031.221297408
Bangalore,Koramangala,1,619,1,7,10,3,False,True,True,True,True,False,True,True,Unfurnished,7181029.807366992
Pune,Hinjewadi,2,934,2,9,10,6,True,True,True,True,True,False,True,True,Fully Furnished,7207673.981596072
Pune,Kothrud,2,752,1,4,10,5,True,True,True,True,True,False,False,True,Unfurnished,7142788.374934357
Hyderabad,Kukatpally,3,1732,2,9,15,7,True,True,False,False,True,True,False,True,Semi-Furnished,13271822.060732557
Hyderabad,Kukatpally,2,842,1,24,25,1,True,True,True,True,True,True,True,True,Semi-Furnished,6238351.211425207
Hyderabad,Banjara Hills,2,1208,2,4,40,23,True,True,True,True,True,True,False,True,Semi-Furnished,12704454.216749921
Mumbai,Borivali,3,1744,1,6,15,3,False,True,False,False,False,False,True,True,Semi-Furnished,29902602.230074853
Delhi,Rohini,2,1011,2,2,10,8,False,True,False,True,True,True,False,False,Fully Furnished,9994505.529620372
Mumbai,Andheri,2,724,2,3,4,19,True,False,True,True,True,True,True,True,Semi-Furnished,12674355.803131728
Mumbai,Borivali,2,863,2,9,10,3,False,True,True,True,True,False,True,True,Semi-Furnished,12976728.316026498
Pune,Kothrud,2,1064,1,4,10,19,True,True,True,True,False,True,False,True,Unfurnished,8566287.219749236
Delhi,Saket,1,641,1,4,4,8,True,False,True,True,True,False,False,True,Fully Furnished,9662531.054128785
Hyderabad,Gachibowli,2,998,2,9,40,3,True,True,False,True,False,False,False,False,Semi-Furnished,8030356.569289499
Hyderabad,Madhapur,2,589,1,6,10,9,False,True,True,True,False,False,False,False,Semi-Furnished,5076116.481453042
Bangalore,Indiranagar,2,1259,2,7,10,9,True,False,True,True,False,True,False,True,Semi-Furnished,17827074.006326664
Mumbai,Borivali,3,1434,2,5,10,12,True,True,True,True,True,False,True,True,Unfurnished,23070851.33249537
Pune,Hinjewadi,1,451,2,4,10,14,False,True,False,True,False,False,True,True,Semi-Furnished,3072439.1338578165
Delhi,Vasant Kunj,3,1395,2,14,25,23,False,True,True,True,True,True,True,False,Semi-Furnished,19851397.73466335
Bangalore,Koramangala,1,341,1,4,4,0,True,False,True,True,True,False,True,True,Semi-Furnished,4982073.925116383
Hyderabad,Gachibowli,2,1005,1,4,15,11,False,True,True,True,False,True,False,True,Semi-Furnished,8224231.605040624
Bangalore,Whitefield,2,769,2,4,10,6,False,True,True,True,False,False,True,True,Semi-Furnished,6634222.816982129
Pune,Hinjewadi,2,969,1,2,10,19,True,True,True,True,False,True,True,True,Unfurnished,5948583.506923521
Mumbai,Borivali,3,1205,2,8,15,5,True,True,True,True,False,True,True,True,Unfurnished,20608127.741489578
Delhi,Rohini,4,2036,4,10,10,8,True,True,True,True,False,False,False,True,Unfurnished,20084397.283576816
Hyderabad,Gachibowli,3,1459,3,1,4,25,True,False,False,True,True,False,False,True,Semi-Furnished,9741385.65522724
Pune,Baner,2,1020,2,16,40,3,True,True,True,True,False,False,False,True,Unfurnished,8302012.686112108
Hyderabad,Gachibowli,2,1179,1,3,15,9,True,True,True,False,True,True,False,True,Semi-Furnished,9206467.626704331
Bangalore,Koramangala,3,1548,2,17,40,4,False,True,True,False,True,True,False,True,Unfurnished,19115823.12610657
Pune,Viman Nagar,3,1377,3,1,15,0,True,False,False,True,False,False,False,True,Unfurnished,12921135.94687227
Delhi,Saket,2,1022,2,1,4,7,True,True,True,True,True,False,True,True,Semi-Furnished,15128193.685472192
Delhi,Dwarka,1,380,1,2,4,12,True,False,True,True,True,True,True,True,Semi-Furnished,4408335.006095242
Delhi,Vasant Kunj,2,824,1,25,25,6,False,True,True,False,False,False,False,True,Unfurnished,12320674.637473026
Delhi,Vasant Kunj,2,1224,2,1,25,24,True,True,True,True,True,False,True,True,Fully Furnished,16802309.20266625
Hyderabad,Madhapur,2,535,1,14,15,24,True,True,True,True,True,False,True,True,Semi-Furnished,4198291.652436237
Mumbai,Borivali,4,2508,4,15,25,13,False,True,True,True,False,True,True,True,Semi-Furnished,35924813.27389425
Pune,Viman Nagar,3,1354,3,3,10,21,True,True,False,True,False,False,True,True,Semi-Furnished,11604551.75985086
Pune,Baner,2,521,1,5,10,1,True,True,True,True,False,False,False,True,Semi-Furnished,4312689.338327355
Bangalore,Whitefield,1,604,1,9,25,0,False,True,False,True,False,True,True,True,Unfurnished,5652056.59909457
Hyderabad,Madhapur,2,1226,2,1,4,9,True,False,True,True,True,False,False,True,Fully Furnished,12268710.080148786
Hyderabad,Gachibowli,2,1058,2,7,10,4,False,True,True,True,True,False,True,True,Unfurnished,8927311.5337424
Hyderabad,Banjara Hills,2,616,2,2,4,12,True,True,True,True,False,False,True,False,Unfurnished,6189072.916194996
Hyderabad,Kukatpally,3,1499,2,9,15,24,False,True,True,True,True,True,True,True,Unfurnished,7890067.628141352
Bangalore,Indiranagar,2,941,1,6,10,8,True,True,True,True,True,False,True,True,Unfurnished,13008610.429367535
Delhi,Vasant Kunj,2,1029,1,12,15,6,True,True,True,True,False,True,False,False,Semi-Furnished,18134460.125258934
Hyderabad,Banjara Hills,1,488,2,4,10,7,True,True,True,True,False,True,True,False,Unfurnished,5765704.191575972
Delhi,Rohini,2,1254,2,2,40,13,True,True,True,True,False,True,True,True,Semi-Furnished,11128093.749734199
Mumbai,Andheri,3,2036,3,18,40,8,False,True,True,True,False,False,True,True,Semi-Furnished,40887729.43852509
Hyderabad,Gachibowli,2,835,1,28,40,15,True,True,False,True,False,False,True,True,Unfurnished,5846114.055418743
Delhi,Saket,2,776,1,15,15,3,False,True,True,True,True,False,True,True,Semi-Furnished,12417339.015663898
Bangalore,Whitefield,3,1575,2,23,25,4,True,True,True,True,False,True,False,True,Semi-Furnished,17461975.8921237
Delhi,Rohini,2,782,1,4,15,12,True,True,True,True,False,False,True,False,Unfurnished,6895645.919803658
Mumbai,Borivali,3,1752,3,4,4,9,True,True,True,True,False,False,False,True,Semi-Furnished,29048030.5571423
Mumbai,Andheri,2,751,1,23,25,15,True,True,True,True,False,False,True,True,Semi-Furnished,12182597.309035335
Mumbai,Borivali,3,1808,2,19,40,8,False,True,True,True,True,True,True,False,Unfurnished,29793670.70606248
Bangalore,HSR Layout,2,1103,1,4,15,3,False,True,True,True,True,False,False,True,Semi-Furnished,12359512.065863105
Pune,Viman Nagar,3,1851,2,2,4,0,True,True,True,True,True,False,True,True,Semi-Furnished,20780654.48625644
Delhi,Dwarka,2,949,1,1,4,3,False,True,True,True,False,False,False,False,Fully Furnished,10358401.608156862
Hyderabad,Banjara Hills,3,1589,2,13,25,16,True,True,False,True,True,True,True,True,Unfurnished,16116945.142605662
Bangalore,Koramangala,2,1091,1,16,25,6,True,True,True,True,True,False,False,True,Semi-Furnished,13892073.571456768
Hyderabad,Banjara Hills,3,1823,2,22,25,9,False,True,True,True,True,False,False,True,Semi-Furnished,19732982.564589348
Mumbai,Borivali,2,949,2,25,40,13,True,True,False,True,True,True,False,True,Unfurnished,15915529.836991996
Delhi,Rohini,2,1107,1,9,15,0,True,True,True,True,True,True,False,True,Semi-Furnished,12699990.851447536
Delhi,Vasant Kunj,1,467,1,15,15,13,False,True,True,True,True,True,True,True,Semi-Furnished,6902012.3094814
Pune,Baner,2,788,1,1,15,11,True,True,False,False,False,False,False,True,Semi-Furnished,6598977.818489751
